id,created_at,type,consumption_date_year,consumption_date_month,consumption_id,start_date,end_date,report_year,updated_at,domain_id,consumer_id,consumer_type,country_id,currency_id,location_type_id,fleet,main_engine_type,vehicle_type_id,fuel_type_id,ghg_protocol_scope,consumption_date_qtr,consumption_date_yq,consumption_date_ym,base_monthly_consumption,base_monthly_cost,monthly_consumption,monthly_cost,monthly_nb_employee,monthly_area
750,5/30/2015 11:46:24,electric,14,98,97,11/2/2015,11/4/2002,20,12/13/2005 19:54:42,29,71,varchar(255),15,6,9,varchar(255),rear-wheel drive,15,31,46,63,60,32,91470,10754,49445,6033,67.19,Europe Regional
751,6/5/2020 19:14:18,diesel,73,75,64,3/20/2023,8/5/2013,96,10/27/2000 03:45:07,3,25,varchar(255),6,99,29,varchar(255),front-wheel drive,7,35,77,80,83,9,29805,3426,62365,4245,14.44,Asia Regional Office
752,9/1/2003 17:48:42,hybrid,22,84,85,7/8/2014,5/25/2007,54,8/7/2005 03:40:38,80,3,varchar(255),15,1,35,varchar(255),front-wheel drive,72,50,33,44,3,88,69279,6853,73990,12305,55.99,Europe Regional
753,12/27/2012 05:14:00,hybrid,27,80,19,11/10/2021,6/24/2013,93,11/29/2007 12:09:02,77,93,varchar(255),5,75,48,varchar(255),rear-wheel drive,46,75,16,13,3,55,43465,16239,81497,1338,31.05,Europe Regional
754,7/6/2004 21:12:53,diesel,78,46,99,12/17/2007,6/11/2001,64,7/8/2006 03:57:00,94,68,varchar(255),6,37,52,varchar(255),four-wheel drive,43,93,69,78,1,92,87223,9331,33168,4102,3.9,GHG Emission
755,9/24/2014 18:06:31,gasoline,45,6,11,3/20/2015,5/22/2005,92,4/10/2004 04:25:25,80,40,varchar(255),4,40,84,varchar(255),rear-wheel drive,47,23,97,49,50,71,38798,17240,14965,4113,14.33,Asia Regional Office
756,4/5/2019 09:38:47,diesel,10,14,9,3/15/2009,3/8/2001,98,2/17/2018 07:46:39,17,73,varchar(255),12,50,65,varchar(255),rear-wheel drive,1,8,43,46,31,65,91378,3401,1078,13068,17.8,Asia Regional Office
757,7/31/2008 11:52:25,hybrid,12,37,32,2/27/2017,2/23/2009,17,9/11/2008 10:50:07,2,30,varchar(255),2,32,62,varchar(255),four-wheel drive,23,47,58,49,99,1,71714,5467,7759,12270,62.75,North America Office
758,7/24/2010 22:48:53,gasoline,67,85,84,10/17/2022,9/8/2004,75,10/20/2010 23:36:12,45,29,varchar(255),2,58,68,varchar(255),rear-wheel drive,11,25,47,59,44,32,35455,9431,7957,714,25.45,SEA Regional Office
759,6/24/2007 11:16:34,gasoline,7,23,66,8/7/2019,1/8/2011,12,8/1/2007 15:15:45,17,95,varchar(255),7,36,92,varchar(255),front-wheel drive,1,64,4,22,96,40,58990,15569,54846,3936,9.54,GHG Emission
760,6/20/2009 01:44:13,electric,41,49,24,8/15/2004,6/12/2023,24,2/23/2004 02:35:32,95,33,varchar(255),14,73,67,varchar(255),front-wheel drive,42,82,16,78,54,58,26765,7832,56706,2423,39.3,Europe Regional
761,8/29/2004 06:25:42,diesel,62,3,76,2/14/2018,5/31/2012,6,8/14/2005 23:40:17,30,41,varchar(255),6,15,31,varchar(255),front-wheel drive,62,84,15,62,20,80,96703,4023,38421,12387,31.53,Europe Regional
762,12/20/2008 20:28:59,electric,4,14,49,7/22/2004,12/20/2018,71,9/18/2021 01:26:08,51,28,varchar(255),10,94,8,varchar(255),front-wheel drive,42,24,55,32,98,39,35711,6509,20164,16100,32.69,Europe Regional
763,1/27/2000 06:40:42,diesel,95,9,84,10/31/2018,1/26/2005,52,2/15/2003 07:41:21,1,7,varchar(255),2,93,49,varchar(255),front-wheel drive,33,87,63,56,46,11,67231,13561,51515,19525,28.87,Asia Regional Office
764,12/11/2005 03:30:31,diesel,52,63,23,6/26/2012,12/21/2011,93,12/2/2019 01:27:37,41,24,varchar(255),1,1,29,varchar(255),front-wheel drive,11,10,68,37,23,91,6411,2719,9202,17258,15.67,GHG Emission
765,6/7/2023 12:53:52,diesel,79,50,9,5/16/2022,5/27/2000,59,6/26/2008 12:29:20,91,34,varchar(255),7,3,95,varchar(255),front-wheel drive,4,21,3,19,57,58,62093,16157,25510,16452,41.0,Europe Regional
766,11/6/2015 19:19:42,diesel,26,41,80,3/3/2012,9/5/2017,22,11/16/2013 17:57:54,6,43,varchar(255),1,93,49,varchar(255),all-wheel drive,68,96,99,80,23,87,40368,16043,17753,1668,39.27,Asia Regional Office
767,2/27/2019 19:32:13,electric,7,6,2,3/20/2016,9/9/2000,52,4/15/2014 00:27:46,15,26,varchar(255),9,62,14,varchar(255),front-wheel drive,7,19,86,68,65,10,31488,10951,18770,8636,7.13,Europe Regional
768,10/18/2004 03:43:01,hybrid,36,73,22,3/30/2022,1/17/2000,37,6/24/2010 00:07:10,55,67,varchar(255),9,27,20,varchar(255),front-wheel drive,12,2,40,36,42,93,67125,1000,36710,297,65.78,SEA Regional Office
769,9/6/2014 15:22:50,hybrid,36,100,7,6/24/2005,1/8/2003,82,8/10/2021 16:35:51,4,66,varchar(255),3,59,33,varchar(255),all-wheel drive,72,67,11,9,3,5,80899,9669,28206,19127,21.11,North America Office
770,12/12/2006 11:53:34,electric,51,57,64,4/20/2005,1/10/2015,70,5/9/2022 10:18:18,54,36,varchar(255),4,73,92,varchar(255),front-wheel drive,96,84,91,75,34,65,49960,10915,49264,5425,60.05,GHG Emission
771,11/14/2022 22:51:39,diesel,5,89,51,1/21/2019,5/16/2022,35,9/12/2023 18:54:18,55,46,varchar(255),13,13,71,varchar(255),all-wheel drive,81,83,28,19,99,20,91458,8806,74850,17478,79.06,Asia Regional Office
772,9/18/2009 11:56:43,electric,18,97,85,5/28/2021,4/3/2007,74,5/11/2012 17:48:34,26,51,varchar(255),15,24,53,varchar(255),front-wheel drive,35,53,95,26,72,94,80516,3245,35132,11190,45.83,SEA Regional Office
773,11/23/2004 12:30:35,hybrid,46,68,9,1/2/2006,2/13/2004,14,10/15/2007 05:21:04,90,36,varchar(255),6,85,19,varchar(255),front-wheel drive,16,55,63,53,52,60,577,4706,70425,9956,99.83,SEA Regional Office
774,10/14/2007 04:06:27,gasoline,30,12,72,8/18/2015,2/25/2000,21,4/1/2013 12:27:16,21,75,varchar(255),1,22,30,varchar(255),all-wheel drive,19,73,22,48,48,88,5589,14320,39037,8799,14.29,GHG Emission
775,1/31/2014 02:17:36,diesel,1,50,3,5/22/2009,7/17/2017,70,5/13/2016 01:40:57,34,8,varchar(255),11,28,98,varchar(255),rear-wheel drive,43,85,100,31,2,7,53393,14614,97105,13652,77.62,Asia Regional Office
776,4/26/2008 16:22:25,diesel,75,56,34,10/29/2009,7/14/2001,40,1/27/2011 12:50:33,65,39,varchar(255),7,68,20,varchar(255),rear-wheel drive,54,48,62,23,94,16,68451,15851,52528,2448,98.42,GHG Emission
777,6/30/2011 01:14:39,electric,53,94,1,3/19/2019,1/21/2018,57,12/19/2007 10:02:36,89,35,varchar(255),11,76,71,varchar(255),four-wheel drive,42,67,16,3,16,23,6884,14481,65186,5223,36.85,North America Office
778,1/7/2003 06:20:57,diesel,21,15,13,12/2/2000,7/8/2003,36,10/27/2001 14:32:00,90,35,varchar(255),14,53,46,varchar(255),front-wheel drive,43,43,100,84,86,54,7462,6134,89894,11931,81.08,Europe Regional
779,2/22/2000 01:20:56,electric,85,24,95,1/21/2005,6/13/2000,34,1/8/2013 07:04:45,80,4,varchar(255),15,77,78,varchar(255),front-wheel drive,74,98,37,92,28,37,94699,10080,14577,3165,4.38,SEA Regional Office
780,10/5/2015 20:51:59,gasoline,96,92,93,5/4/2021,8/18/2011,28,10/12/2003 23:57:04,8,87,varchar(255),15,96,17,varchar(255),four-wheel drive,77,6,49,47,62,29,38572,11277,37452,17110,75.51,Asia Regional Office
781,11/29/2019 06:24:59,diesel,62,22,96,3/6/2006,9/30/2006,6,11/20/2005 12:55:13,41,24,varchar(255),13,32,27,varchar(255),all-wheel drive,52,40,6,9,33,14,32884,14470,15851,10262,36.78,SEA Regional Office
782,4/16/2005 09:53:20,diesel,27,60,2,6/21/2020,9/8/2013,80,9/22/2000 23:31:57,60,21,varchar(255),5,51,78,varchar(255),four-wheel drive,14,45,30,66,23,26,58000,12089,5825,2396,86.1,GHG Emission
783,12/25/2010 19:08:01,diesel,44,6,48,5/16/2018,10/26/2003,2,7/14/2006 10:34:29,89,77,varchar(255),9,38,84,varchar(255),front-wheel drive,71,34,33,28,15,21,19045,11365,91109,5632,60.6,Asia Regional Office
784,9/11/2003 18:07:52,electric,57,29,62,9/29/2006,10/13/2015,88,1/11/2005 06:23:35,76,4,varchar(255),5,79,49,varchar(255),all-wheel drive,25,80,47,32,6,57,66519,3283,12339,11680,7.85,SEA Regional Office
785,5/14/2005 02:10:34,gasoline,70,13,26,9/24/2005,6/22/2003,67,3/22/2005 09:56:36,71,5,varchar(255),2,7,30,varchar(255),front-wheel drive,78,31,23,57,68,82,65927,14262,36783,4541,5.48,SEA Regional Office
786,9/9/2015 20:42:47,gasoline,80,41,66,5/14/2018,5/24/2008,14,3/19/2010 05:54:18,45,81,varchar(255),9,46,27,varchar(255),rear-wheel drive,52,63,10,29,99,69,53794,11018,16737,17531,6.8,SEA Regional Office
787,2/8/2023 14:29:46,gasoline,81,28,82,3/20/2014,5/16/2008,54,10/21/2001 08:07:04,21,37,varchar(255),7,99,48,varchar(255),four-wheel drive,71,96,45,26,59,42,33571,17308,91372,18847,87.9,GHG Emission
788,3/15/2002 01:53:10,gasoline,85,83,31,4/25/2018,9/17/2000,35,5/28/2023 15:30:22,7,35,varchar(255),8,76,83,varchar(255),rear-wheel drive,66,54,25,38,75,38,71279,10862,18600,840,72.4,Asia Regional Office
789,9/28/2000 22:38:48,gasoline,37,17,29,6/3/2022,3/7/2014,53,12/20/2017 04:49:09,1,12,varchar(255),8,21,7,varchar(255),front-wheel drive,76,23,95,11,33,91,90097,6585,26379,5248,93.39,GHG Emission
790,9/12/2006 01:30:30,hybrid,30,49,8,4/15/2023,4/27/2006,71,7/19/2004 18:24:43,61,46,varchar(255),9,86,22,varchar(255),rear-wheel drive,8,40,51,42,92,10,93851,17052,64573,4234,21.81,North America Office
791,5/26/2004 19:52:49,diesel,21,7,7,8/24/2016,6/22/2002,5,11/13/2003 05:08:22,81,97,varchar(255),1,78,21,varchar(255),front-wheel drive,13,83,56,82,68,70,52375,9524,61318,4943,38.67,SEA Regional Office
792,11/13/2005 01:27:47,diesel,50,94,51,3/27/2007,9/26/2003,97,9/7/2021 18:36:38,89,14,varchar(255),11,42,27,varchar(255),four-wheel drive,7,57,26,63,47,49,138,1840,97253,4118,13.39,SEA Regional Office
793,7/19/2005 17:53:55,hybrid,82,6,59,5/17/2006,7/8/2010,50,10/4/2010 08:54:37,12,64,varchar(255),3,35,14,varchar(255),four-wheel drive,41,66,72,18,68,9,53591,18844,33465,11974,87.8,North America Office
794,10/4/2005 00:08:35,electric,28,75,95,11/27/2011,4/25/2002,23,8/6/2008 16:55:27,3,63,varchar(255),12,10,53,varchar(255),four-wheel drive,17,23,44,53,97,54,55488,1095,20384,13653,24.62,North America Office
795,5/20/2020 16:47:07,diesel,64,42,93,4/5/2000,6/17/2013,28,5/23/2009 06:44:50,20,96,varchar(255),7,49,47,varchar(255),all-wheel drive,86,45,1,90,77,65,61072,3830,36163,6258,98.42,North America Office
796,9/17/2002 12:35:05,gasoline,43,60,55,5/30/2018,3/12/2013,54,11/3/2022 09:43:25,23,88,varchar(255),9,90,82,varchar(255),front-wheel drive,87,25,6,46,88,47,30025,7946,56236,10249,52.98,Europe Regional
797,12/19/2017 23:10:20,electric,60,50,40,11/26/2009,7/14/2008,5,10/27/2022 21:46:18,28,42,varchar(255),5,37,93,varchar(255),rear-wheel drive,86,38,14,35,59,33,73734,1372,63,17699,28.28,Europe Regional
798,8/18/2011 22:32:00,diesel,45,58,57,10/1/2009,11/21/2012,87,12/22/2001 23:44:54,73,90,varchar(255),10,14,16,varchar(255),front-wheel drive,66,78,93,89,3,30,83578,9954,7184,5562,38.08,Europe Regional
799,6/7/2022 05:16:42,hybrid,64,93,100,12/20/2011,3/12/2011,80,5/23/2022 03:22:01,44,70,varchar(255),12,91,35,varchar(255),all-wheel drive,75,57,20,49,96,68,79972,881,28855,929,99.82,North America Office
800,2/10/2020 14:07:42,hybrid,96,84,76,6/20/2017,1/15/2018,13,12/15/2004 00:01:04,59,93,varchar(255),9,36,35,varchar(255),front-wheel drive,83,37,88,17,68,73,78390,6940,32998,4697,76.54,SEA Regional Office
801,2/26/2000 21:33:08,hybrid,57,50,23,4/17/2017,4/5/2012,84,9/24/2001 10:41:28,1,14,varchar(255),10,15,15,varchar(255),front-wheel drive,40,8,15,23,53,97,62800,19516,88058,14638,24.58,GHG Emission
802,3/20/2006 10:46:22,gasoline,68,26,44,12/3/2006,11/15/2006,48,6/22/2013 08:21:06,94,86,varchar(255),5,77,13,varchar(255),all-wheel drive,50,94,52,66,43,45,64315,182,8998,5776,18.04,Asia Regional Office
803,8/1/2017 10:11:21,hybrid,40,90,81,11/22/2006,9/22/2006,44,11/28/2007 21:06:16,93,89,varchar(255),1,92,61,varchar(255),front-wheel drive,12,68,28,13,36,84,33995,11973,11490,3927,90.55,North America Office
804,12/19/2005 18:40:19,electric,58,36,70,7/22/2014,8/20/2007,47,5/22/2022 12:23:04,64,39,varchar(255),7,78,86,varchar(255),all-wheel drive,51,45,52,7,51,31,11370,8031,28649,3026,55.25,SEA Regional Office
805,5/9/2005 05:06:10,gasoline,52,23,29,2/5/2020,1/14/2014,67,8/30/2022 20:53:05,77,7,varchar(255),8,29,54,varchar(255),front-wheel drive,20,86,55,88,20,18,30231,3326,26054,14990,7.22,Asia Regional Office
806,1/9/2006 20:35:58,gasoline,54,6,66,8/6/2002,4/4/2000,29,12/12/2004 19:01:01,22,79,varchar(255),15,11,91,varchar(255),front-wheel drive,1,64,44,67,20,41,83105,11727,82692,19640,74.98,North America Office
807,3/5/2010 09:40:23,diesel,69,31,60,12/1/2013,2/20/2019,5,1/21/2017 13:01:53,78,7,varchar(255),9,96,94,varchar(255),front-wheel drive,93,55,46,85,86,7,68531,52,81212,6509,40.45,Europe Regional
808,12/15/2007 08:51:37,hybrid,17,69,55,3/29/2012,12/24/2006,15,12/15/2017 06:44:04,39,9,varchar(255),13,71,61,varchar(255),all-wheel drive,65,81,80,32,75,12,54840,925,7633,16171,82.2,Asia Regional Office
809,7/15/2007 08:49:24,gasoline,63,18,99,4/11/2010,4/19/2001,94,11/7/2007 21:50:47,13,6,varchar(255),5,37,75,varchar(255),four-wheel drive,54,35,67,77,38,37,40963,19637,35120,11664,24.41,SEA Regional Office
810,5/12/2017 23:24:37,diesel,11,6,78,3/20/2019,5/28/2023,22,10/11/2006 20:14:36,68,49,varchar(255),1,87,19,varchar(255),all-wheel drive,58,60,62,62,18,67,9374,707,21648,2386,93.52,SEA Regional Office
811,9/14/2011 16:12:51,gasoline,66,1,90,8/16/2005,6/5/2007,95,4/17/2007 17:08:38,48,54,varchar(255),8,1,2,varchar(255),all-wheel drive,7,91,82,74,62,3,55648,7705,5284,14426,96.8,Asia Regional Office
812,4/17/2020 13:32:47,hybrid,27,38,19,3/5/2015,10/20/2022,97,4/17/2011 07:52:54,35,10,varchar(255),13,5,45,varchar(255),four-wheel drive,67,44,77,37,23,23,25441,5102,65691,16829,64.1,SEA Regional Office
813,5/9/2001 13:36:35,hybrid,12,38,64,4/14/2017,1/24/2020,42,12/22/2001 02:33:38,32,59,varchar(255),5,99,13,varchar(255),rear-wheel drive,94,14,22,26,82,29,6352,7309,45700,14108,47.76,SEA Regional Office
814,4/7/2006 23:35:36,diesel,81,52,39,1/12/2013,2/10/2004,98,1/30/2013 23:19:14,79,82,varchar(255),10,16,38,varchar(255),front-wheel drive,19,19,48,67,10,27,69972,17171,64940,6830,54.61,SEA Regional Office
815,4/25/2019 04:47:44,diesel,82,90,38,3/8/2012,12/30/2020,94,6/14/2000 00:17:13,31,78,varchar(255),6,74,23,varchar(255),all-wheel drive,42,61,75,25,16,26,7201,5208,94442,1833,31.83,SEA Regional Office
816,1/1/2008 20:00:53,electric,78,13,20,2/13/2018,1/8/2019,94,2/14/2001 20:13:17,35,4,varchar(255),11,100,55,varchar(255),rear-wheel drive,36,57,83,38,63,8,15250,1800,72088,17775,1.7,SEA Regional Office
817,9/3/2020 03:49:57,electric,11,22,8,2/2/2021,2/9/2002,57,5/28/2011 10:24:11,8,2,varchar(255),15,48,3,varchar(255),four-wheel drive,72,54,34,29,64,33,72339,18022,72071,18849,2.81,SEA Regional Office
818,12/16/2019 16:03:12,gasoline,1,69,23,10/14/2011,9/10/2015,89,4/20/2021 18:45:45,30,65,varchar(255),1,31,18,varchar(255),front-wheel drive,45,44,34,2,47,2,91008,15609,423,8074,33.04,Asia Regional Office
819,8/17/2014 21:03:52,diesel,63,20,3,1/9/2005,1/23/2003,37,6/14/2006 00:02:04,93,41,varchar(255),4,64,30,varchar(255),rear-wheel drive,90,18,100,50,98,72,55962,10833,57255,13760,80.33,SEA Regional Office
820,12/4/2001 05:44:55,diesel,81,38,78,11/23/2020,5/19/2006,5,11/27/2003 17:23:09,10,9,varchar(255),8,26,51,varchar(255),all-wheel drive,57,96,100,57,33,5,56931,16078,20122,14504,47.96,GHG Emission
821,9/9/2009 23:19:28,gasoline,49,55,87,11/26/2007,5/11/2003,49,8/25/2007 18:21:28,57,88,varchar(255),6,45,40,varchar(255),four-wheel drive,39,53,26,21,57,96,15076,307,9402,7290,16.6,SEA Regional Office
822,7/27/2001 01:35:04,hybrid,58,80,30,4/14/2013,7/14/2011,20,6/13/2005 12:47:30,56,46,varchar(255),7,11,75,varchar(255),all-wheel drive,12,19,62,38,6,44,2497,8076,36135,14114,31.61,North America Office
823,4/27/2006 07:58:02,diesel,96,93,23,3/1/2015,4/10/2007,79,9/20/2012 04:57:24,78,20,varchar(255),6,59,19,varchar(255),rear-wheel drive,34,64,68,2,37,74,76711,14592,90843,5391,7.13,Europe Regional
824,2/17/2016 11:34:25,diesel,53,93,61,11/3/2003,3/12/2012,98,11/20/2006 01:53:06,8,72,varchar(255),15,25,61,varchar(255),four-wheel drive,99,57,68,8,69,51,50445,45,81835,2555,28.68,North America Office
825,9/25/2005 21:20:34,hybrid,37,23,48,8/2/2011,10/10/2016,4,3/29/2010 14:59:36,28,90,varchar(255),11,22,3,varchar(255),front-wheel drive,92,54,10,3,78,55,22515,9738,9252,3833,49.49,Europe Regional
826,12/8/2014 00:54:23,gasoline,7,98,55,6/22/2012,4/1/2018,3,1/6/2019 22:27:53,32,51,varchar(255),1,46,66,varchar(255),front-wheel drive,2,49,11,38,94,19,75640,19893,6262,1749,5.0,GHG Emission
827,1/4/2007 07:17:36,diesel,67,76,38,7/27/2021,8/20/2022,20,7/7/2005 22:09:27,38,74,varchar(255),8,65,47,varchar(255),rear-wheel drive,3,95,3,96,25,22,60522,16146,36442,685,24.18,SEA Regional Office
828,6/7/2006 06:34:26,hybrid,85,81,67,3/14/2014,9/28/2012,21,11/23/2008 04:29:13,21,56,varchar(255),12,9,75,varchar(255),front-wheel drive,52,51,93,79,52,80,55230,19233,24246,18502,84.75,Europe Regional
829,10/31/2022 12:44:47,hybrid,19,22,87,10/29/2021,2/28/2004,75,12/16/2021 14:09:13,51,62,varchar(255),13,35,85,varchar(255),four-wheel drive,19,46,18,57,81,84,21353,19173,71909,17368,19.22,GHG Emission
830,8/10/2003 01:40:07,diesel,69,13,22,11/17/2013,10/4/2020,71,8/12/2002 18:21:55,10,89,varchar(255),1,75,17,varchar(255),all-wheel drive,70,34,4,23,61,7,69301,16418,75415,19698,36.23,Asia Regional Office
831,11/27/2016 21:00:28,hybrid,27,81,35,6/13/2005,6/7/2015,18,5/18/2012 16:54:59,22,7,varchar(255),13,73,79,varchar(255),front-wheel drive,54,97,12,19,25,23,43492,7330,46085,2873,16.48,SEA Regional Office
832,4/18/2004 19:54:41,diesel,71,10,20,1/3/2003,3/15/2013,33,8/22/2011 04:30:50,53,30,varchar(255),1,33,75,varchar(255),front-wheel drive,61,79,90,54,35,11,82593,12547,49655,6924,21.84,North America Office
833,7/21/2014 17:50:08,diesel,59,41,59,1/11/2001,9/3/2004,63,2/17/2004 11:51:13,32,98,varchar(255),13,81,61,varchar(255),four-wheel drive,92,39,38,51,21,77,46736,7693,14576,1985,77.19,Europe Regional
834,2/15/2002 22:23:28,gasoline,63,28,99,5/6/2010,11/6/2007,6,1/24/2010 17:28:11,37,78,varchar(255),12,32,27,varchar(255),rear-wheel drive,43,57,39,21,45,100,70733,19778,51735,14721,30.94,SEA Regional Office
835,3/2/2000 23:34:45,electric,21,38,23,1/6/2016,8/9/2006,96,4/25/2018 06:32:08,51,71,varchar(255),7,93,77,varchar(255),front-wheel drive,37,5,94,74,13,56,8693,6196,29495,1848,42.5,Europe Regional
836,3/31/2012 01:45:02,electric,75,72,19,10/21/2012,3/4/2001,29,5/28/2007 20:16:12,11,96,varchar(255),11,64,25,varchar(255),front-wheel drive,61,37,72,32,32,14,53796,15696,19549,1835,64.7,North America Office
837,9/17/2019 22:41:04,electric,73,37,45,4/12/2021,6/15/2004,5,6/30/2022 12:04:38,31,67,varchar(255),5,81,66,varchar(255),front-wheel drive,54,1,71,61,92,89,77473,18875,42467,3409,40.71,Europe Regional
838,7/4/2012 20:39:19,gasoline,93,55,27,7/9/2006,10/25/2007,75,10/12/2023 03:02:45,48,33,varchar(255),14,80,49,varchar(255),front-wheel drive,23,9,69,27,18,92,12440,5883,37998,13846,94.83,GHG Emission
839,11/22/2008 17:30:39,hybrid,22,53,4,4/30/2012,2/17/2008,77,11/8/2011 19:43:12,6,19,varchar(255),6,48,59,varchar(255),front-wheel drive,55,35,55,56,57,17,87382,5403,58803,1406,82.59,SEA Regional Office
840,8/29/2000 23:24:55,electric,57,96,19,10/19/2009,8/17/2019,91,5/13/2012 11:00:04,46,88,varchar(255),6,66,2,varchar(255),all-wheel drive,30,25,59,6,29,30,28745,18045,62613,12369,3.69,North America Office
841,8/18/2010 01:30:10,gasoline,54,90,34,1/16/2009,7/14/2019,87,9/13/2008 09:54:59,40,74,varchar(255),11,31,38,varchar(255),four-wheel drive,56,54,62,100,13,95,66534,3880,23995,10043,58.23,Asia Regional Office
842,12/25/2008 14:10:45,electric,73,43,74,12/3/2010,10/28/2023,50,3/13/2002 07:27:42,29,27,varchar(255),7,51,37,varchar(255),rear-wheel drive,13,67,10,90,55,52,83690,2522,49699,2845,61.56,GHG Emission
843,10/26/2001 21:21:41,electric,13,68,44,10/16/2011,8/13/2014,54,5/16/2000 16:40:13,32,75,varchar(255),3,29,92,varchar(255),front-wheel drive,71,97,96,5,82,44,64511,6155,60765,2320,80.42,Europe Regional
844,2/7/2002 00:00:24,gasoline,90,5,70,12/28/2022,12/21/2022,46,1/8/2000 14:09:16,27,2,varchar(255),13,71,72,varchar(255),all-wheel drive,12,58,27,45,91,14,37517,16131,85353,7139,79.97,Asia Regional Office
845,1/9/2000 13:30:01,gasoline,81,68,18,1/11/2020,7/4/2008,11,4/6/2007 12:40:53,71,68,varchar(255),7,60,82,varchar(255),rear-wheel drive,8,37,81,77,77,77,40850,13408,37126,5016,2.08,Europe Regional
846,12/22/2020 19:58:30,electric,95,59,12,2/25/2005,5/21/2015,11,12/9/2022 13:31:26,91,92,varchar(255),6,31,97,varchar(255),four-wheel drive,25,75,44,66,29,50,93201,5594,73157,7225,69.93,Asia Regional Office
847,8/15/2016 18:20:30,hybrid,18,22,96,10/7/2002,11/27/2013,28,1/2/2002 18:14:03,95,92,varchar(255),14,45,30,varchar(255),rear-wheel drive,9,32,44,99,37,18,4088,3538,8022,6581,66.15,Asia Regional Office
848,6/27/2018 06:17:36,hybrid,2,73,99,4/12/2009,11/16/2021,34,4/16/2015 14:38:00,31,82,varchar(255),9,16,69,varchar(255),all-wheel drive,93,15,62,37,73,77,64057,18482,70939,9066,12.91,GHG Emission
849,10/23/2004 19:10:14,electric,93,45,8,9/20/2005,5/22/2018,4,12/24/2011 15:15:42,13,11,varchar(255),3,41,19,varchar(255),four-wheel drive,88,54,82,26,40,4,82622,2103,29462,18414,46.96,Europe Regional
850,4/21/2020 01:46:33,diesel,56,18,15,12/7/2003,11/11/2009,11,3/20/2020 04:46:20,45,32,varchar(255),15,15,68,varchar(255),four-wheel drive,90,87,73,53,2,46,27927,13428,50066,11732,47.65,Asia Regional Office
851,6/6/2010 01:13:18,diesel,91,61,35,4/21/2012,6/30/2018,88,4/22/2000 14:52:10,38,55,varchar(255),13,88,59,varchar(255),four-wheel drive,38,32,37,87,17,4,25531,4087,66708,4015,11.62,GHG Emission
852,4/9/2005 10:04:39,electric,77,45,93,3/5/2016,5/3/2000,39,6/12/2008 14:43:02,7,55,varchar(255),2,34,98,varchar(255),rear-wheel drive,78,63,32,90,60,24,64627,1401,70443,8910,21.21,GHG Emission
853,9/24/2022 09:34:22,gasoline,89,89,59,6/18/2006,2/27/2022,89,12/9/2003 12:01:41,100,71,varchar(255),8,8,65,varchar(255),four-wheel drive,3,38,57,81,54,96,83351,3560,19138,19690,30.71,GHG Emission
854,6/10/2005 23:32:05,diesel,80,17,59,5/14/2002,7/7/2005,80,6/5/2016 12:44:40,10,19,varchar(255),8,97,36,varchar(255),all-wheel drive,18,7,5,16,7,13,22341,10484,10394,17399,26.91,Europe Regional
855,8/9/2021 23:49:52,gasoline,91,19,66,1/26/2006,12/14/2010,34,6/13/2014 23:45:22,28,94,varchar(255),13,99,22,varchar(255),all-wheel drive,75,20,37,91,77,37,9786,7716,73572,3298,69.14,Asia Regional Office
856,3/20/2002 12:37:44,gasoline,11,42,56,9/3/2017,4/3/2021,62,2/20/2006 04:28:46,19,72,varchar(255),7,53,68,varchar(255),all-wheel drive,79,49,93,92,71,46,68104,8167,95273,3877,1.81,Europe Regional
857,5/6/2019 01:46:29,electric,22,85,8,6/9/2005,1/15/2019,94,9/26/2011 01:41:58,33,68,varchar(255),8,71,34,varchar(255),all-wheel drive,9,57,25,64,86,65,4992,6850,77700,3327,73.75,Europe Regional
858,2/11/2021 22:07:00,gasoline,18,94,78,1/23/2014,12/30/2020,35,11/28/2003 12:06:54,87,61,varchar(255),7,33,38,varchar(255),rear-wheel drive,75,9,50,37,27,99,62459,14928,57013,15542,92.44,GHG Emission
859,1/23/2022 01:24:20,electric,96,80,68,8/14/2016,12/8/2002,32,3/22/2014 18:59:09,14,11,varchar(255),2,10,47,varchar(255),front-wheel drive,8,4,35,75,100,77,93304,7926,69068,19813,44.27,North America Office
860,8/22/2017 02:36:44,electric,8,35,62,9/4/2014,3/30/2013,63,11/5/2004 06:45:53,55,47,varchar(255),1,18,8,varchar(255),front-wheel drive,79,19,56,42,21,98,95063,14926,98069,17657,34.69,Europe Regional
861,8/18/2016 10:13:19,gasoline,81,87,10,1/30/2017,9/25/2005,32,7/31/2017 09:37:34,50,16,varchar(255),11,69,47,varchar(255),four-wheel drive,18,33,63,19,14,34,64445,9350,4620,12215,18.99,North America Office
862,10/31/2012 12:47:45,diesel,34,9,75,9/17/2013,5/31/2012,28,11/4/2018 19:22:43,7,6,varchar(255),8,42,25,varchar(255),rear-wheel drive,52,2,35,61,54,60,47745,11734,23928,13411,95.8,GHG Emission
863,12/9/2008 08:40:47,gasoline,15,77,7,1/11/2014,5/9/2018,81,7/2/2019 10:04:52,29,20,varchar(255),14,31,30,varchar(255),four-wheel drive,10,57,59,49,7,55,69617,16965,97854,1070,5.48,Asia Regional Office
864,1/7/2007 11:09:06,hybrid,75,29,4,1/12/2004,10/6/2020,54,4/25/2023 23:01:46,47,9,varchar(255),11,10,78,varchar(255),all-wheel drive,68,11,57,61,72,57,75065,14905,82371,14312,56.22,Asia Regional Office
